fecha,region,producto,categoria,cliente,vendedor,cantidad,precio_unitario,monto_total
2025-07-18,Lima,Integracion ERP,Consultoria,Gas Natural Altiplano S.A.C.,Lucia Ramirez,8,10446.17,83569.36
2025-07-20,Arequipa,Integracion ERP,Consultoria,Seguros Vida Andina S.A.,Diego Fernandez,6,7316.15,43896.9
2025-07-20,Trujillo,Data Warehouse,Licencias,Transportes Andino Express S.A.C.,Ana Quispe,7,25403.4,177823.8
2025-07-20,Cusco,Data Warehouse,Licencias,Hoteles Cusco Imperial S.A.C.,Ana Quispe,4,15719.6,62878.4
2025-07-20,Piura,Dashboard Corporativo,Licencias,Tecnologia Medica Vitalis S.A.C.,Lucia Ramirez,1,4971.48,4971.48
2025-07-20,Lima,Integracion ERP,Consultoria,Cerveceria Del Valle S.A.C.,Ana Quispe,10,7696.94,76969.4
2025-07-21,Piura,Dashboard Corporativo,Licencias,Clinica San Bernardo S.A.,Patricia Vargas,10,3160.95,31609.5
2025-07-21,Arequipa,Dashboard Corporativo,Licencias,Cerveceria Del Valle S.A.C.,Diego Fernandez,10,3580.7,35807.0
2025-07-23,Lima,Auditoria de Datos,Consultoria,Alimentos Selva Verde S.A.C.,Diego Fernandez,3,9325.79,27977.37
2025-07-24,Arequipa,Auditoria de Datos,Consultoria,Energia Renovable Ica S.A.C.,Diego Fernandez,3,9496.52,28489.56
2025-07-24,Piura,Dashboard Corporativo,Licencias,Turismo Machu Travel S.A.C.,Diego Fernandez,8,4796.84,38374.72
2025-07-24,Arequipa,Auditoria de Datos,Consultoria,Grupo Logistico Callao S.A.,Rosa Huaman,2,8633.58,17267.16
2025-07-25,Trujillo,Modelo Predictivo,Consultoria,Corporacion Avicola Piurana S.A.,Rosa Huaman,1,17807.54,17807.54
2025-07-27,Trujillo,Integracion ERP,Consultoria,Automotriz Lima Norte S.A.C.,Ana Quispe,1,7705.28,7705.28
2025-07-28,Arequipa,Modelo Predictivo,Consultoria,Alimentos Selva Verde S.A.C.,Carlos Mendoza,2,16109.06,32218.12
2025-07-29,Arequipa,Dashboard Corporativo,Licencias,Hoteles Cusco Imperial S.A.C.,Miguel Torres,6,7159.22,42955.32
2025-07-30,Arequipa,Dashboard Corporativo,Licencias,Seguridad Integral Halcon S.A.C.,Rosa Huaman,9,7166.25,64496.25
2025-07-30,Lima,Migracion Cloud,Consultoria,Seguridad Integral Halcon S.A.C.,Ana Quispe,4,24531.4,98125.6
2025-07-31,Lima,Dashboard Corporativo,Licencias,Banco Continental del Sur S.A.A.,Carlos Mendoza,6,4261.62,25569.72
2025-08-02,Lima,Auditoria de Datos,Consultoria,Minera Cerro Verde Andino S.A.,Diego Fernandez,9,8122.37,73101.33
2025-08-03,Trujillo,Dashboard Corporativo,Licencias,Clinica San Bernardo S.A.,Diego Fernandez,9,7131.75,64185.75
2025-08-03,Lima,Modelo Predictivo,Consultoria,Inmobiliaria Terra Nova S.A.C.,Patricia Vargas,10,11356.43,113564.3
2025-08-04,Lima,Auditoria de Datos,Consultoria,Molinos San Agustin S.A.A.,Rosa Huaman,3,5211.63,15634.89
2025-08-04,Lima,Capacitacion Analytics,Capacitacion,Banco Continental del Sur S.A.A.,Miguel Torres,1,1310.63,1310.63
2025-08-05,Trujillo,Capacitacion Analytics,Capacitacion,Seguridad Integral Halcon S.A.C.,Jorge Salazar,2,1153.54,2307.08
2025-08-08,Lima,Data Warehouse,Licencias,Gas Natural Altiplano S.A.C.,Lucia Ramirez,4,32337.94,129351.76
2025-08-09,Lima,Integracion ERP,Consultoria,Turismo Machu Travel S.A.C.,Carlos Mendoza,5,12775.97,63879.85
2025-08-09,Lima,Dashboard Corporativo,Licencias,Agroindustrias Chavimochic S.A.,Miguel Torres,5,7120.69,35603.45
2025-08-09,Lima,Auditoria de Datos,Consultoria,Agroindustrias Chavimochic S.A.,Ana Quispe,4,8035.34,32141.36
2025-08-10,Cusco,Modelo Predictivo,Consultoria,Turismo Machu Travel S.A.C.,Miguel Torres,10,18307.22,183072.2
2025-08-10,Lima,Capacitacion Analytics,Capacitacion,Pesquera Costa Azul S.A.C.,Jorge Salazar,1,1760.23,1760.23
2025-08-10,Lima,Dashboard Corporativo,Licencias,Gas Natural Altiplano S.A.C.,Carlos Mendoza,1,3834.31,3834.31
2025-08-10,Arequipa,Data Warehouse,Licencias,Automotriz Lima Norte S.A.C.,Jorge Salazar,6,31004.55,186027.3
2025-08-12,Lima,Auditoria de Datos,Consultoria,Editorial Amauta S.A.C.,Carlos Mendoza,8,5439.94,43519.52
2025-08-14,Lima,Integracion ERP,Consultoria,Textiles Pima Norte S.A.C.,Patricia Vargas,8,6785.23,54281.84
2025-08-15,Lima,Dashboard Corporativo,Licencias,Textiles Pima Norte S.A.C.,Lucia Ramirez,1,4403.51,4403.51
2025-08-16,Cusco,Integracion ERP,Consultoria,Distribuidora Molina Hermanos S.A.C.,Ana Quispe,6,13299.04,79794.24
2025-08-17,Lima,Capacitacion Analytics,Capacitacion,Transportes Andino Express S.A.C.,Jorge Salazar,9,1707.5,15367.5
2025-08-17,Cusco,Capacitacion Analytics,Capacitacion,Hoteles Cusco Imperial S.A.C.,Ana Quispe,2,1249.42,2498.84
2025-08-19,Arequipa,Dashboard Corporativo,Licencias,Financiera Credi Andes S.A.,Ana Quispe,2,6482.43,12964.86
2025-08-19,Arequipa,Capacitacion Analytics,Capacitacion,Grupo Logistico Callao S.A.,Ana Quispe,10,1252.29,12522.9
2025-08-20,Lima,Integracion ERP,Consultoria,Retail Plaza Sur S.A.C.,Lucia Ramirez,6,12020.76,72124.56
2025-08-20,Lima,Migracion Cloud,Consultoria,Molinos San Agustin S.A.A.,Carlos Mendoza,3,18982.43,56947.29
2025-08-21,Arequipa,Integracion ERP,Consultoria,Constructora Los Incas S.A.,Carlos Mendoza,4,7739.94,30959.76
2025-08-21,Lima,Capacitacion Analytics,Capacitacion,Inversiones Miraflores S.A.C.,Jorge Salazar,6,1636.21,9817.26
2025-08-21,Lima,Modelo Predictivo,Consultoria,Turismo Machu Travel S.A.C.,Patricia Vargas,1,19833.46,19833.46
2025-08-23,Trujillo,Integracion ERP,Consultoria,Telecom Peru Conecta S.A.C.,Miguel Torres,10,6002.03,60020.3
2025-08-25,Arequipa,Dashboard Corporativo,Licencias,Cerveceria Del Valle S.A.C.,Miguel Torres,5,3541.31,17706.55
2025-08-26,Lima,Dashboard Corporativo,Licencias,Supermercados Mi Barrio S.A.C.,Patricia Vargas,10,4209.56,42095.6
2025-08-26,Lima,Integracion ERP,Consultoria,Grupo Logistico Callao S.A.,Rosa Huaman,5,14794.09,73970.45
2025-08-26,Trujillo,Auditoria de Datos,Consultoria,Seguridad Integral Halcon S.A.C.,Jorge Salazar,5,7250.41,36252.05
2025-08-27,Arequipa,Dashboard Corporativo,Licencias,Banco Continental del Sur S.A.A.,Rosa Huaman,9,6387.09,57483.81
2025-08-27,Arequipa,Dashboard Corporativo,Licencias,Constructora Los Incas S.A.,Patricia Vargas,10,3637.14,36371.4
2025-08-27,Lima,Modelo Predictivo,Consultoria,Banco Continental del Sur S.A.A.,Miguel Torres,4,17229.96,68919.84
2025-08-30,Piura,Integracion ERP,Consultoria,Servicios Portuarios Paita S.A.C.,Jorge Salazar,9,9353.01,84177.09
2025-08-31,Lima,Capacitacion Analytics,Capacitacion,Farmacias Salud Total S.A.C.,Rosa Huaman,1,982.92,982.92
2025-08-31,Lima,Integracion ERP,Consultoria,Turismo Machu Travel S.A.C.,Rosa Huaman,8,9187.61,73500.88
2025-09-02,Piura,Capacitacion Analytics,Capacitacion,Consorcio Vial Sierra Sur S.A.,Ana Quispe,5,783.16,3915.8
2025-09-03,Lima,Data Warehouse,Licencias,Muebles Diseno Trujillo S.A.C.,Miguel Torres,5,44909.19,224545.95
2025-09-03,Lima,Migracion Cloud,Consultoria,Pesquera Costa Azul S.A.C.,Patricia Vargas,1,9826.16,9826.16
2025-09-05,Piura,Dashboard Corporativo,Licencias,Agroindustrias Chavimochic S.A.,Diego Fernandez,8,4420.44,35363.52
2025-09-07,Trujillo,Capacitacion Analytics,Capacitacion,Transportes Andino Express S.A.C.,Diego Fernandez,5,1419.81,7099.05
2025-09-12,Piura,Integracion ERP,Consultoria,Consorcio Vial Sierra Sur S.A.,Rosa Huaman,6,8185.96,49115.76
2025-09-13,Piura,Auditoria de Datos,Consultoria,Hoteles Cusco Imperial S.A.C.,Ana Quispe,10,4084.21,40842.1
2025-09-15,Arequipa,Auditoria de Datos,Consultoria,Gas Natural Altiplano S.A.C.,Diego Fernandez,9,7519.14,67672.26
2025-09-16,Trujillo,Dashboard Corporativo,Licencias,Seguros Vida Andina S.A.,Rosa Huaman,7,3618.97,25332.79
2025-09-17,Lima,Dashboard Corporativo,Licencias,Financiera Credi Andes S.A.,Patricia Vargas,6,5559.91,33359.46
2025-09-18,Cusco,Auditoria de Datos,Consultoria,Financiera Credi Andes S.A.,Ana Quispe,9,6668.47,60016.23
2025-09-18,Lima,Migracion Cloud,Consultoria,Hoteles Cusco Imperial S.A.C.,Patricia Vargas,4,18444.03,73776.12
2025-09-19,Trujillo,Integracion ERP,Consultoria,Gas Natural Altiplano S.A.C.,Patricia Vargas,5,6493.65,32468.25
2025-09-19,Piura,Dashboard Corporativo,Licencias,Universidad Tecnologica del Pacifico,Patricia Vargas,2,3378.15,6756.3
2025-09-21,Lima,Data Warehouse,Licencias,Supermercados Mi Barrio S.A.C.,Diego Fernandez,2,21984.31,43968.62
2025-09-21,Lima,Capacitacion Analytics,Capacitacion,Constructora Los Incas S.A.,Diego Fernandez,5,1312.0,6560.0
2025-09-21,Lima,Integracion ERP,Consultoria,Pesquera Costa Azul S.A.C.,Miguel Torres,8,13261.1,106088.8
2025-09-22,Arequipa,Migracion Cloud,Consultoria,Gas Natural Altiplano S.A.C.,Jorge Salazar,1,13393.09,13393.09
2025-09-23,Arequipa,Auditoria de Datos,Consultoria,Alimentos Selva Verde S.A.C.,Jorge Salazar,10,3814.95,38149.5
2025-09-25,Piura,Data Warehouse,Licencias,Energia Renovable Ica S.A.C.,Patricia Vargas,6,15966.89,95801.34
2025-09-26,Cusco,Capacitacion Analytics,Capacitacion,Tecnologia Medica Vitalis S.A.C.,Miguel Torres,10,461.25,4612.5
2025-09-26,Arequipa,Modelo Predictivo,Consultoria,Farmacias Salud Total S.A.C.,Carlos Mendoza,10,18597.76,185977.6
2025-09-27,Cusco,Migracion Cloud,Consultoria,Molinos San Agustin S.A.A.,Rosa Huaman,4,25110.98,100443.92
2025-09-27,Lima,Capacitacion Analytics,Capacitacion,Supermercados Mi Barrio S.A.C.,Carlos Mendoza,1,1220.87,1220.87
2025-09-27,Trujillo,Dashboard Corporativo,Licencias,Frutas de Exportacion Olmos S.A.,Patricia Vargas,2,4124.48,8248.96
2025-09-29,Lima,Auditoria de Datos,Consultoria,Telecom Peru Conecta S.A.C.,Carlos Mendoza,3,5858.75,17576.25
2025-09-29,Piura,Migracion Cloud,Consultoria,Constructora Los Incas S.A.,Ana Quispe,1,22363.73,22363.73
2025-09-30,Lima,Dashboard Corporativo,Licencias,Turismo Machu Travel S.A.C.,Ana Quispe,4,4556.26,18225.04
2025-10-02,Arequipa,Integracion ERP,Consultoria,Seguros Vida Andina S.A.,Diego Fernandez,10,10453.53,104535.3
2025-10-02,Lima,Data Warehouse,Licencias,Muebles Diseno Trujillo S.A.C.,Patricia Vargas,1,28640.5,28640.5
2025-10-04,Lima,Migracion Cloud,Consultoria,Inmobiliaria Terra Nova S.A.C.,Lucia Ramirez,4,16194.89,64779.56
2025-10-04,Lima,Capacitacion Analytics,Capacitacion,Clinica San Bernardo S.A.,Carlos Mendoza,8,1271.94,10175.52
2025-10-05,Cusco,Capacitacion Analytics,Capacitacion,Cementos Huascaran S.A.A.,Miguel Torres,9,1036.88,9331.92
2025-10-07,Trujillo,Capacitacion Analytics,Capacitacion,Hoteles Cusco Imperial S.A.C.,Rosa Huaman,4,659.62,2638.48
2025-10-08,Piura,Dashboard Corporativo,Licencias,Automotriz Lima Norte S.A.C.,Carlos Mendoza,3,2838.33,8514.99
2025-10-09,Arequipa,Modelo Predictivo,Consultoria,Alimentos Selva Verde S.A.C.,Lucia Ramirez,7,12189.49,85326.43
2025-10-09,Lima,Capacitacion Analytics,Capacitacion,Hoteles Cusco Imperial S.A.C.,Carlos Mendoza,8,1113.45,8907.6
2025-10-11,Lima,Integracion ERP,Consultoria,Consorcio Vial Sierra Sur S.A.,Diego Fernandez,4,12703.46,50813.84
2025-10-11,Lima,Data Warehouse,Licencias,Editorial Amauta S.A.C.,Miguel Torres,10,30708.84,307088.4
2025-10-14,Lima,Dashboard Corporativo,Licencias,Laboratorios Quimica Andina S.A.,Diego Fernandez,6,4257.2,25543.2
2025-10-16,Piura,Modelo Predictivo,Consultoria,Distribuidora Molina Hermanos S.A.C.,Diego Fernandez,7,14705.83,102940.81
2025-10-17,Lima,Modelo Predictivo,Consultoria,Farmacias Salud Total S.A.C.,Ana Quispe,10,13586.97,135869.7
2025-10-17,Cusco,Modelo Predictivo,Consultoria,Consorcio Vial Sierra Sur S.A.,Rosa Huaman,3,16653.6,49960.8
2025-10-19,Arequipa,Integracion ERP,Consultoria,Laboratorios Quimica Andina S.A.,Patricia Vargas,3,13282.25,39846.75
2025-10-21,Cusco,Modelo Predictivo,Consultoria,Corporacion Avicola Piurana S.A.,Patricia Vargas,8,11926.21,95409.68
2025-10-22,Lima,Integracion ERP,Consultoria,Pesquera Costa Azul S.A.C.,Rosa Huaman,9,12203.83,109834.47
2025-10-24,Lima,Capacitacion Analytics,Capacitacion,Telecom Peru Conecta S.A.C.,Patricia Vargas,9,1512.89,13616.01
2025-10-25,Lima,Capacitacion Analytics,Capacitacion,Textiles Pima Norte S.A.C.,Ana Quispe,5,1626.93,8134.65
2025-10-26,Cusco,Integracion ERP,Consultoria,Servicios Portuarios Paita S.A.C.,Jorge Salazar,7,12876.46,90135.22
2025-10-30,Arequipa,Auditoria de Datos,Consultoria,Corporacion Avicola Piurana S.A.,Miguel Torres,6,6112.31,36673.86
2025-10-31,Cusco,Dashboard Corporativo,Licencias,Cerveceria Del Valle S.A.C.,Carlos Mendoza,9,7295.74,65661.66
2025-11-01,Lima,Auditoria de Datos,Consultoria,Alimentos Selva Verde S.A.C.,Diego Fernandez,5,4240.65,21203.25
2025-11-02,Trujillo,Capacitacion Analytics,Capacitacion,Clinica San Bernardo S.A.,Jorge Salazar,4,450.97,1803.88
2025-11-02,Cusco,Capacitacion Analytics,Capacitacion,Constructora Los Incas S.A.,Ana Quispe,9,1431.56,12884.04
2025-11-04,Lima,Capacitacion Analytics,Capacitacion,Laboratorios Quimica Andina S.A.,Lucia Ramirez,3,1441.26,4323.78
2025-11-05,Lima,Capacitacion Analytics,Capacitacion,Seguridad Integral Halcon S.A.C.,Patricia Vargas,9,1313.36,11820.24
2025-11-05,Lima,Dashboard Corporativo,Licencias,Aceros del Rimac S.A.A.,Rosa Huaman,3,5198.34,15595.02
2025-11-05,Trujillo,Dashboard Corporativo,Licencias,Editorial Amauta S.A.C.,Ana Quispe,8,4447.83,35582.64
2025-11-06,Cusco,Modelo Predictivo,Consultoria,Universidad Tecnologica del Pacifico,Rosa Huaman,2,17289.06,34578.12
2025-11-06,Lima,Auditoria de Datos,Consultoria,Energia Renovable Ica S.A.C.,Lucia Ramirez,10,5603.45,56034.5
2025-11-08,Lima,Capacitacion Analytics,Capacitacion,Turismo Machu Travel S.A.C.,Jorge Salazar,3,854.11,2562.33
2025-11-09,Cusco,Auditoria de Datos,Consultoria,Cerveceria Del Valle S.A.C.,Rosa Huaman,9,5468.39,49215.51
2025-11-09,Lima,Integracion ERP,Consultoria,Minera Cerro Verde Andino S.A.,Miguel Torres,10,8794.98,87949.8
2025-11-12,Lima,Capacitacion Analytics,Capacitacion,Inversiones Miraflores S.A.C.,Diego Fernandez,6,465.44,2792.64
2025-11-13,Lima,Capacitacion Analytics,Capacitacion,Transportes Andino Express S.A.C.,Jorge Salazar,8,1559.62,12476.96
2025-11-18,Trujillo,Dashboard Corporativo,Licencias,Energia Renovable Ica S.A.C.,Carlos Mendoza,2,3845.98,7691.96
2025-11-19,Piura,Data Warehouse,Licencias,Aguas Cristalinas del Norte S.A.,Carlos Mendoza,8,25013.77,200110.16
2025-11-21,Lima,Modelo Predictivo,Consultoria,Telecom Peru Conecta S.A.C.,Jorge Salazar,10,14019.09,140190.9
2025-11-24,Trujillo,Auditoria de Datos,Consultoria,Muebles Diseno Trujillo S.A.C.,Diego Fernandez,10,3996.02,39960.2
2025-11-25,Lima,Capacitacion Analytics,Capacitacion,Universidad Tecnologica del Pacifico,Diego Fernandez,9,1374.26,12368.34
2025-11-26,Lima,Modelo Predictivo,Consultoria,Frutas de Exportacion Olmos S.A.,Miguel Torres,4,9549.29,38197.16
2025-11-27,Piura,Auditoria de Datos,Consultoria,Aguas Cristalinas del Norte S.A.,Rosa Huaman,5,9426.47,47132.35
2025-11-28,Lima,Integracion ERP,Consultoria,Gas Natural Altiplano S.A.C.,Lucia Ramirez,4,11320.29,45281.16
2025-11-30,Cusco,Capacitacion Analytics,Capacitacion,Plasticos Industriales Ate S.A.C.,Lucia Ramirez,1,930.14,930.14
2025-12-03,Trujillo,Dashboard Corporativo,Licencias,Corporacion Avicola Piurana S.A.,Diego Fernandez,9,3229.09,29061.81
2025-12-04,Cusco,Capacitacion Analytics,Capacitacion,Pesquera Costa Azul S.A.C.,Patricia Vargas,1,699.41,699.41
2025-12-06,Lima,Auditoria de Datos,Consultoria,Muebles Diseno Trujillo S.A.C.,Rosa Huaman,7,10239.97,71679.79
2025-12-06,Cusco,Dashboard Corporativo,Licencias,Plasticos Industriales Ate S.A.C.,Carlos Mendoza,5,4047.59,20237.95
2025-12-10,Cusco,Data Warehouse,Licencias,Agroindustrias Chavimochic S.A.,Jorge Salazar,2,16636.4,33272.8
2025-12-13,Lima,Capacitacion Analytics,Capacitacion,Inversiones Miraflores S.A.C.,Ana Quispe,8,1428.17,11425.36
2025-12-16,Lima,Migracion Cloud,Consultoria,Pesquera Costa Azul S.A.C.,Jorge Salazar,2,16404.74,32809.48
2025-12-19,Trujillo,Migracion Cloud,Consultoria,Clinica San Bernardo S.A.,Jorge Salazar,5,25347.01,126735.05
2025-12-19,Cusco,Auditoria de Datos,Consultoria,Clinica San Bernardo S.A.,Rosa Huaman,3,6406.18,19218.54
2025-12-22,Cusco,Dashboard Corporativo,Licencias,Banco Continental del Sur S.A.A.,Diego Fernandez,3,4017.86,12053.58
2025-12-23,Lima,Modelo Predictivo,Consultoria,Alimentos Selva Verde S.A.C.,Miguel Torres,8,7777.08,62216.64
2025-12-23,Arequipa,Dashboard Corporativo,Licencias,Automotriz Lima Norte S.A.C.,Diego Fernandez,4,2947.97,11791.88
2025-12-23,Lima,Migracion Cloud,Consultoria,Constructora Los Incas S.A.,Lucia Ramirez,3,18892.33,56676.99
2025-12-23,Lima,Migracion Cloud,Consultoria,Frutas de Exportacion Olmos S.A.,Jorge Salazar,2,11471.41,22942.82
2025-12-23,Lima,Modelo Predictivo,Consultoria,Corporacion Avicola Piurana S.A.,Patricia Vargas,9,12659.6,113936.4
2025-12-26,Cusco,Migracion Cloud,Consultoria,Aceros del Rimac S.A.A.,Rosa Huaman,5,16099.23,80496.15
2025-12-27,Lima,Auditoria de Datos,Consultoria,Financiera Credi Andes S.A.,Miguel Torres,2,10614.51,21229.02
2025-12-28,Trujillo,Capacitacion Analytics,Capacitacion,Telecom Peru Conecta S.A.C.,Carlos Mendoza,6,871.85,5231.1
2025-12-29,Lima,Integracion ERP,Consultoria,Agroindustrias Chavimochic S.A.,Miguel Torres,7,15337.91,107365.37
2025-12-29,Lima,Modelo Predictivo,Consultoria,Universidad Tecnologica del Pacifico,Carlos Mendoza,5,8294.85,41474.25
2025-12-29,Lima,Integracion ERP,Consultoria,Energia Renovable Ica S.A.C.,Lucia Ramirez,4,7488.37,29953.48
